url,title,published_date,predicted_label_bert,predicted_label_claude,predicted_label_deepseek,predicted_label_gemini
http://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-62255113,Ukraine sailors being trained in Scotland - BBC News,2022/7/22,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-63170850,Putin ally Nikonov stripped of Edinburgh University degree - BBC News,2022/10/8,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/uk-scotland-glasgow-west-62913592,Uefa charge Celtic over anti-monarchy banners - BBC News,2022/9/15,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/uk-scotland-highlands-islands-65015217,¡ê100m boost for biggest UK hydro scheme in decades - BBC News,2023/3/21,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-scotland-highlands-islands-66303046,"Scottish host drives Ukrainian family 2,500 miles home - BBC News",2023/7/27,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-60231014,RAF Lossiemouth jets scrambled to Russian aircraft - BBC News,2022/2/2,LEFT,Right,Center,Center
http://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-60242177,Russian military aircraft in second RAF alert - BBC News,2022/2/3,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-60541028,Ukraine: Anger over Russian oil tanker due in Orkney - BBC News,2022/2/27,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-business-61666693,Shell's Jackdaw gas field given go-ahead by regulators - BBC News,2022/6/1,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-business-68489807,Oil and gas profits windfall tax extended until 2029 - BBC News,2024/3/6,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-60508620,Alex Salmond suspends RT show over Ukraine invasion - BBC News,2022/2/25,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-60692930,Scottish Tory leader Douglas Ross withdraws call for Boris Johnson to quit - BBC News,2022/3/10,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-60706749,Douglas Ross: Removing PM would only benefit Putin - BBC News,2022/3/14,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-60796643,Ukraine: Johnson tells Zelensky UK will do more to help - BBC News,2022/3/20,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-61715628,Where does the U-turn journey end for Douglas Ross? - BBC News,2022/6/7,LEFT,Right,Right,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-62623751,"Nationalised energy should be an option, says Sturgeon - BBC News",2022/8/21,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-62647414,Scottish public spending deficit falls to ¡ê23.7bn - BBC News,2022/8/24,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-65305568,Humza Yousaf to set out priority policies for next three years - BBC News,2023/4/18,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-68499331,Hunt says Scottish oil and gas industry is budget loser - BBC News,2024/3/7,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/uk-scotland-tayside-central-63555343,"Boy, 12, signs for Dundee Utd after fleeing war in Ukraine - BBC News",2022/11/8,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/uk-scotland-tayside-central-63848589,"Kate Winslet on why she paid family's ¡ê17,000 energy bill - BBC News",2022/12/4,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/uk-wales-57596759,Euro 2020: Wales fans turned away from Amsterdam airport - BBC News,2021/6/24,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-60448384,Ukraine: Adam Price and Mick Antoniw arrive against advice - BBC News,2022/2/19,LEFT,Left,Left,Center
http://www.bbc.co.uk/news/uk-wales-60455581,Ukraine: Plaid Cymru leader Adam Price defends trip - BBC News,2022/2/21,LEFT,Center,Left,Center
http://www.bbc.co.uk/news/uk-wales-60684374,Ukraine: Cardiff orchestra pulls Tchaikovsky music over war - BBC News,2022/3/10,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/uk-wales-60716598,Ukraine: Mark Drakeford attacks UK ministers' response - BBC News,2022/3/12,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/uk-wales-60965579,Ukraine: People's generosity to refugees 'extraordinary' - BBC News,2022/4/3,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/uk-wales-61011855,Ukraine: Online posts 'transform' war crimes documentation - BBC News,2022/4/17,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-61250092,Ukraine war: Children in Mariupol 'drank rainwater from puddles' - BBC News,2022/5/3,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/uk-wales-61320768,'Ukraine war means I'll miss my son's wedding' - BBC News,2022/5/10,RIGHT,Left,Center,Center
http://www.bbc.co.uk/news/uk-wales-61671933,Wales-Ukraine: Some refugees get free World Cup play-off tickets - BBC News,2022/6/3,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-61681045,Wales-Ukraine: 100 tickets for refugees for World Cup play-off - BBC News,2022/6/3,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-61700498,In pictures: Wales' emotional World Cup return - BBC News,2022/6/5,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-61764772,World Cup 2022: Wales staff boycott Qatar over gay rights - BBC News,2022/6/12,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/uk-wales-61871291,Eurovision 2023: Principality Stadium keen to host song contest - BBC News,2022/6/20,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-63588749,Ukraine War: Refugee tells of wife's death after maternity hospital bombing - BBC News,2022/11/11,RIGHT,Left,Left,Center
http://www.bbc.co.uk/news/uk-wales-63839776,Neath Port Talbot village helping sustain Ukraine in winter - BBC News,2022/12/3,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-64079260,Ukraine: Students spend Christmas in Wales - BBC News,2022/12/25,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-64705119,Ukraine war: Family's housing fears as hotel stay ends - BBC News,2023/2/22,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/uk-wales-68369946,Ukraine war: Welsh miners in country to repay 1984 help - BBC News,2024/2/26,RIGHT,Left,Center,Center
http://www.bbc.co.uk/news/uk-wales-politics-60491272,Ukraine: Foreign Office 'deep concern' over Welsh politicians' Kyiv trip - BBC News,2022/2/23,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/uk-wales-politics-66428025,Welsh job fears over delayed defence radio project Morpheus - BBC News,2023/8/8,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/videos/c0dmemx80m2o,Russian prisoners arrive in Moscow following swap - BBC News,2024/8/2,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/videos/c3gggyj7pgro,Moscow: Firefighters battle deadly fire in city office building - BBC News,2024/6/24,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/videos/c3vrd9565k2o,Watch: Video appears to show Russian tanker sinking  - BBC News,2024/12/15,LEFT,Right,Center,Center
http://www.bbc.co.uk/news/videos/c4geyx3x4r5o,Aftermath of deadly Russian attack on Ukrainian city - BBC News,2024/9/3,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/videos/c6p2g1101z2o,Watch: Staff help clear rubble from destroyed Kyiv hospital - BBC News,2024/7/8,LEFT,Center,Left,Center
http://www.bbc.co.uk/news/videos/c722gvppglyo,"Putin visits North Korea: Grandeur, gifts and performances as - BBC News",2024/6/19,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/videos/c8vv3vgngd0o,Nigel Farage: We provoked war in Ukraine - BBC News,2024/6/21,LEFT,Right,Right,Right
http://www.bbc.co.uk/news/videos/c9vn8z2wwy9o,Vladimir Putin: Watch Steve Rosenberg challenge Russian president over Ukraine war - BBC News,2024/10/24,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/videos/ce78zklp77wo,Biden mistakenly calls Zelensky ¡®Putin¡¯ at Nato summit - BBC News,2024/7/11,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/videos/cjrd8rj10pjo, BBC Verify analyses footage of Ukraine's incursion into Russia - BBC News,2024/8/14,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/videos/ckgwd90dnv7o,Watch: Ukrainian TV films report inside Russia as flag removed - BBC News,2024/8/18,LEFT,Left,Right,Center
http://www.bbc.co.uk/news/videos/cn03yp2724wo,Russia dissident freed in prisoner swap vows to return - BBC News,2024/9/21,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/videos/cwy9pkrpyjdo,Watch: Huge explosion at Russia arms depot - BBC News,2024/9/21,LEFT,Right,Center,Center
http://www.bbc.co.uk/news/world-10785301,Air disasters timeline - BBC News,2021/1/9,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-11809908,What does the International Criminal Court do? - BBC News,2024/5/2,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-52603017,Coronavirus: Number of global cases rises above four million - BBC News,2020/5/10,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-55725832,Epiphany: Orthodox Christians across Russia brave icy dip - BBC News,2021/1/19,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-58637572,"Russia behind Litvinenko murder, rules European rights court - BBC News",2021/9/21,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-58786291,Pandora Papers: How leak is being reported around the world - BBC News,2021/10/4,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-58791274,Pandora Papers: Businessman linked to Tory donations made millions from alleged fraud - BBC News,2021/10/4,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-58791586,Pandora Papers: World leaders deny wrongdoing after leaks - BBC News,2021/10/4,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-59109186,G20 pledge climate action but make few commitments - BBC News,2021/11/1,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-59138578,COP26: Biden attacks China and Russia leaders for missing summit - BBC News,2021/11/3,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-60088871,"Ukraine tension: Could conflict escalate to war, and other questions - BBC News",2022/1/24,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-60434579,False flags: What are they and when have they been used? - BBC News,2022/2/19,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/world-60501632,Ukraine conflict: Sirens heard during BBC reporter's broadcast in Kyiv - BBC News,2022/2/24,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-60505321,President Zelensky makes emotional appeal to Russians to reject attack - BBC News,2022/2/24,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-60518268,Ukraine invaded: Anti-war protests in Russian cities lead to arrests - BBC News,2022/2/25,LEFT,Left,Left,Center
http://www.bbc.co.uk/news/world-60542433,West to cut some Russian banks off from Swift - BBC News,2022/2/26,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-60574277,Ukraine: Putin's miscalculations could see him strike harder - BBC News,2022/3/2,LEFT,Center,Left,Center
http://www.bbc.co.uk/news/world-60597751,Ukraine: Russia faces war crimes investigation - BBC News,2022/3/3,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/world-60608699,Ros Atkins on...Russian gas and oil - BBC News,2022/3/3,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-60609633,Nuclear plant: How close was nuclear plant attack to catastrophe? - BBC News,2022/3/4,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-60622772,European peace seems as fragile as ever - BBC News,2022/3/5,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/world-60624500,War in Ukraine: The Russians leaving Russia for Finland - BBC News,2022/3/5,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/world-60655349,Ukraine: Are arms shipments from the West making a difference? - BBC News,2022/3/8,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-60711951,Will Nato get involved if dirty bombs are used in Ukraine? And other questions - BBC News,2022/3/11,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-60769318,Kherson: Russian-occupied city stays angry and defiant - BBC News,2022/3/17,RIGHT,Left,Left,Center
http://www.bbc.co.uk/news/world-60798352,Ukraine: What have been Russia's military mistakes? - BBC News,2022/3/21,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-60879945,Ukraine defence: Red lights and painted arrows fuel fear of Russian agents - BBC News,2022/3/26,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-60891803,"Ukraine: No Russia regime change plans, says Blinken - BBC News",2022/3/27,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-60945122,Could Ukraine 'win' the war? And other questions - BBC News,2022/4/1,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-61170853,Russia releases video of intercontinental ballistic missile launch - BBC News,2022/4/21,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/world-61238941,Ukraine war: Statue symbolic of Ukraine-Russia friendship destroyed - BBC News,2022/4/27,LEFT,Left,Left,Center
http://www.bbc.co.uk/news/world-61311026,Ukraine: The spy war within the war - BBC News,2022/5/15,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-61570444,"Ukraine war: 'This is just the beginning, everything is still to come' - BBC News",2022/5/25,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-62051150,Ukrainian professor wins prestigious Fields Medal in mathematics - BBC News,2022/7/5,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/world-62077691,Boris Johnson: World reacts as UK PM resigns - BBC News,2022/7/7,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/world-62083036,Boris Johnson: What does the world make of UK PM's exit? - BBC News,2022/7/7,LEFT,Right,Right,Center
http://www.bbc.co.uk/news/world-62381425,"Nuclear annihilation just one miscalculation away, UN chief warns - BBC News",2022/8/1,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-62838595,Queen Elizabeth II: World leaders remember a 'kind-hearted Queen' - BBC News,2022/9/8,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-63251927,Ukraine war: Kyiv demands Red Cross visit notorious prison - BBC News,2022/10/14,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-63631100,Ukraine war: US and Russian spy chiefs meet face-to-face in Turkey - BBC News,2022/11/15,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-63636181,A journey to the site of the Nord Stream explosions - BBC News,2022/11/18,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-63890775,Volodymyr Zelensky is Time Magazine's 2022 Person of the Year - BBC News,2022/12/7,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-64135760,New Year's Eve in pictures: World celebrates arrival of 2023 - BBC News,2023/1/1,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-64178912,Ukraine war: Kyiv rejects Putin's Russian Orthodox Christmas truce - BBC News,2023/1/5,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-64194408,In pictures: Orthodox Christians around the world mark Christmas - BBC News,2023/1/7,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-64316963,WATCH: Kyiv helicopter crash blaze filmed through flat windows - BBC News,2023/1/18,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-64408504,Ukraine war: Zelensky urges speedy delivery of Western tanks - BBC News,2023/1/26,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-64610954,"Pregnant Russian women flying to Argentina for citizenship, officials say - BBC News",2023/2/11,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-64759078,Watch: Zelensky on Ukraine's 'year of invincibility' - BBC News,2023/2/24,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-64891459,Channel migrants: Rishi Sunak to meet Emmanuel Macron - BBC News,2023/3/9,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-64915348,Gulnara Karimova: How Uzbek president¡¯s daughter built a ¡ê200m property empire - BBC News,2023/3/13,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-65466372,Russian video circulates after Kremlin drone attack claims - BBC News,2023/5/3,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/world-65725004,Oleksiy Danilov interview: Ukraine counter-offensive 'ready to begin' - BBC News,2023/5/27,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-65996531,Yevgeny Prigozhin: Wagner chief blames war on defence minister - BBC News,2023/6/23,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/world-66091619,Buck Moon: July supermoon appears brighter than usual in the sky - BBC News,2023/7/3,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-66095958,Jens Stoltenberg to stay as Nato chief for another year - BBC News,2023/7/12,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-66539146,How Ukraine¡¯s stealthy sea drones strike Russian targets - BBC News,2023/8/18,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-66859639,"Ukraine war: Russian 'evil cannot be trusted', Zelensky tells UN - BBC News",2023/9/19,RIGHT,Right,Left,Left
http://www.bbc.co.uk/news/world-67677593,Zelensky's intense-looking chat with Hungary's Orban - BBC News,2023/12/11,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-67680558,Watch Ukraine's Zelensky having animated chat with Hungary's Orban - BBC News,2023/12/11,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-67853415,Vladimir Putin makes little mention of Ukraine in new year speech - BBC News,2024/1/1,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/world-67858038,Putin vows to 'intensify' attacks against Ukraine military targets - BBC News,2024/1/2,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-68244602,What do Vladimir Putin and Tucker Carlson gain from Moscow interview? - BBC News,2024/2/9,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/world-68320972,Alexei Navalny's moments of defiance as Putin's fiercest critic - BBC News,2024/3/1,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-68367482,Kremlin lashes out after Joe Biden aims sweary barb at Vladimir Putin - BBC News,2024/2/22,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/world-68555627,"Putin wants Berlin assassin Vadim Krasikov, but prisoner swap is murky - BBC News",2024/4/1,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-68578822,Secret classes to counter Russian brainwashing in occupied Ukraine - BBC News,2024/3/16,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-68605562,Ukraine war: Thousands of children to be evacuated from Belgorod after strikes - BBC News,2024/3/19,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-68894500,Russia vetoes UN vote on stopping arms race in outer space - BBC News,2024/4/25,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-68929462,'I watch my back': Spike in BBC World Service journalists working in exile - BBC News,2024/5/1,CENTER,Left,Center,Center
http://www.bbc.co.uk/news/world-69023928,Russia gives British diplomat Adrian Coghill a week to leave Moscow - BBC News,2024/5/16,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/world-africa-60712913,Nigerian volunteer: 'Fighting in Ukraine is better than living here' - BBC News,2022/3/16,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-africa-61361686,Nigerian airlines to halt domestic flights over jet fuel hikes - BBC News,2022/5/7,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-africa-63395322,Ukraine war: South Africa row over Russian superyacht's arrival - BBC News,2022/10/26,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-africa-65338247,Sudan fighting: Why it matters to countries worldwide - BBC News,2023/4/23,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-africa-65563027,South Africa supplied arms to Russia - US ambassador Reuben Brigety - BBC News,2023/5/11,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-africa-66247067,Putin will not attend Brics summit - South African presidency - BBC News,2023/7/19,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/world-africa-66320895,Niger soldiers declare coup on national TV - BBC News,2023/7/26,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-africa-66365376,Niger coup: Why some people want Russia in and France out - BBC News,2023/8/1,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-africa-66390918,Niger: US announces partial evacuation of embassy - BBC News,2023/8/3,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-africa-66398639,Niger coup: Thousands march to support junta - BBC News,2023/8/3,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/world-africa-66402037,Niger: President Mohamed Bazoum calls on US for help after coup - BBC News,2023/8/3,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-africa-66436797,Niger coup: Wagner taking advantage of instability - Antony Blinken - BBC News,2023/8/8,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-africa-66703901,South Africa says inquiry finds no evidence of arms shipment to Russia - BBC News,2023/9/4,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-africa-66759069,"Morocco earthquake: More than 2,000 dead as tremors felt in several regions - BBC News",2023/9/9,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-africa-68949809,Russians sent to Niger airbase occupied by US troops - BBC News,2024/5/3,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-44054024,"Boats, planes and armoured train: How Kim Jong Un travels abroad - BBC News",2023/9/13,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-57773120,Taliban capture key Afghanistan border crossings - BBC News,2021/7/9,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-59663827,Beijing 2022: Putin tells Xi he will attend Winter Olympics - BBC News,2021/12/16,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-59907235,Kazakhstan unrest: Troops ordered to fire without warning - BBC News,2022/1/7,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/world-asia-59918004,Kazakhstan unrest: Blinken questions Russian troop deployment - BBC News,2022/1/8,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-60257080,China joins Russia in opposing Nato expansion - BBC News,2022/2/4,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-60858999,North Korea tests banned intercontinental missile - BBC News,2022/3/24,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-61071163,Marina Ovsyannikova: German outlet hires Russian protester - BBC News,2022/4/12,RIGHT,Left,Left,Center
http://www.bbc.co.uk/news/world-asia-61560784,"Ukraine war: World faces 'dark hour', Biden tells Quad summit - BBC News",2022/5/24,RIGHT,Center,Right,Center
http://www.bbc.co.uk/news/world-asia-62405680,Taiwan: Pelosi leaves Taipei to sound of Chinese fury - BBC News,2022/8/3,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-62462276,Russia vows to expand relations with North Korea - BBC News,2022/8/15,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-62764222,Afghanistan: Russian embassy staff killed in Kabul bombing - BBC News,2022/9/5,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-62912892,Putin-Xi talks: Russian leader reveals China's 'concern' over Ukraine - BBC News,2022/9/15,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-62951347,Biden again says US would defend Taiwan if China attacks - BBC News,2022/9/19,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-63153903,North Korea carries out sixth missile launch in two weeks - BBC News,2022/10/6,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-63196623,China-Taiwan: Can a tech billionaire create a civilian fighting force? - BBC News,2022/11/15,LEFT,Right,Right,Center
http://www.bbc.co.uk/news/world-asia-63580224,G20 in Bali: Trouble in paradise as leaders gather - BBC News,2022/11/15,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-asia-63628454,Xi Biden meeting: US leader promises 'no new Cold War' with China - BBC News,2022/11/14,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-asia-64773618,China refuses to condemn Russia's Ukraine invasion during G20 deadlock - BBC News,2023/2/25,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-64947871,Bali plans tourist motorbike ban over misbehaviour - BBC News,2023/3/14,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-asia-65018657,Putin to Xi: We will discuss your plan to end the war in Ukraine - BBC News,2023/3/21,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-65030929,"Putin: China plan could end war, but Ukraine and West not ready for peace - BBC News",2023/3/21,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-asia-65236991,Pentagon leak shows S Korea torn on sending Ukraine weapons - BBC News,2023/4/11,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-65646055,G7 summit: Zelensky accuses some Arab leaders of 'blind eye' to war ahead of Japan trip - BBC News,2023/5/21,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/world-asia-65657996,Zelensky dominates summit as G7 leaders call out China - BBC News,2023/5/21,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/world-asia-65662720,G7 takes stand against China¡¯s ¡°economic coercion¡± - BBC News,2023/5/21,RIGHT,Center,Right,Center
http://www.bbc.co.uk/news/world-asia-66043946,Ukraine war: Pressure builds on South Korea to send arms to Kyiv - BBC News,2023/7/8,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-66309231,North Korea: China and Russia in first post-pandemic visits - BBC News,2023/7/26,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-66321742,North Korea: Kim Jong Un shows off missiles to Russia defence chief Shoigu - BBC News,2023/7/27,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-66713476,Ukraine war: Kim Jong Un 'to visit Putin for weapons talks' - BBC News,2023/9/4,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-66714546,How worrying is a Russia-Kim Jong Un alliance? - BBC News,2023/9/13,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-66747891,North Korea: Kim Jong Un reveals 'nuclear attack submarine' - BBC News,2023/9/8,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/world-asia-66762981,Kim Jong Un marks North Korea's anniversary with parade - BBC News,2023/9/10,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-66771568,Kim Jong Un: North Korea leader enters Russia to visit Putin - BBC News,2023/9/11,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-66783384,Vladimir Putin says military cooperation with Kim Jong Un a possibility - BBC News,2023/9/13,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-66787449,Kim Jong Un and Vladimir Putin meet for talks in Russia - BBC News,2023/9/13,LEFT,Right,Center,Center
http://www.bbc.co.uk/news/world-asia-67213293,The secret sauce for Taiwan's chip superstardom - BBC News,2023/12/17,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/world-asia-67282107,The US is quietly arming Taiwan to the teeth - BBC News,2024/1/13,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/world-asia-67517260,North Korea: Kim Jong Un celebrates 'space power' after spy satellite launch - BBC News,2023/11/24,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-68027356,N Korea conducts 'underwater nuclear weapons system' test - state media - BBC News,2024/1/19,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-68137582,Ridge Alkonis: The sailor who stoked Japanese resentment against the US - BBC News,2024/2/18,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/world-asia-68346855,US-Taiwan: Why are so many Congressmen heading for Taipei? - BBC News,2024/2/22,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/world-asia-68541185,Russia detains South Korean man on espionage charges - BBC News,2024/3/12,CENTER,Center,Center,Center
